fblnAddressMismatch,fblnApplyRefundToNextYear,fblnCheck,fblnCorrectedW2,fblnDifferentRoutingNumber,fblnEITCFraud,fblnEmail,fblnEntityVariance,fblnEstimatedPayment,fblnForeignIP,fblnForeignIPState,fblnFraud,fblnHiRiskPrePaidDebitCard,fblnHiRiskPrePaidDebitCardState,fblnHiRiskRoutingNumber,fblnHiRiskRoutingNumberState,fblnIDAlreadyFiled,fblnIncomeBelowTaxThreshold,fblnIRAOrPension,fblnItemized,fblnMobileIP,fblnMobileIPState,fblnNonResident,fblnOutOfStateIP,fblnOutOfStateIPState,fblnPartYear,fblnPossiblyMilitary,fblnPriorFraudAtAddress,fblnPriorFraudWithBankAccount,fblnPriorFraudWithBankAccountState,fblnPriorFraudWithID,fblnPriorFraudWithPreparer,fblnPriorUIFound,fblnPrivateIP,fblnPrivateIPState,fblnRefundChannelChange,fblnRoundedIncomeEndsWith0s,fblnRoundedIncomeEndsWith0sState,fblnSpouseExists,fblnSSN,fblnSuspiciousDeviceID,fblnSuspiciousEmail,fblnSuspiciousIP,fblnSuspiciousIPState,fblnSuspiciousOccupation,fblnSuspiciousPreparerID,fblnSuspiciousRouting,fblnSuspiciousRoutingState,fblnThirdPartyDesignee,fblnUsedAPreparer,fblnValidRoutingNumber,fblnValidRoutingNumberState,fblnW2RetirementPlan,fblnW2StatutoryEmployee,fblnW2ThirdPartySickPay,fblnWagesMismatchUIWages,fint2106Count,fint2441Count,fint8582Count,fint8812Count,fint8829Count,fint8863Count,fint8880Count,fintAFIBankProductCode,fintAge,fintDeductionCount,fintDependentCount,fintDependentCountState,fintEntityDataStoreCount,fintEntityFilingPeriodCount,fintFundContributionCount,fintIPVersion,fintIPVersionState,fintIssueCount,fintNonrefundableCreditCount,fintNumberOfChildrenLivedWith,fintPeriodCount,fintPriorYearRefundCount,fintRefundVariance,fintSchedCCount,fintSchedDCount,fintSchedECount,fintSchedFCount,fintW2Count,fintW2CountState,fintW2InStateCount,fintW2ThreeYearCount,fintW2ThreeYearEmployerCount,fintWithholdingVariance,fintAdjustmentCount,fintDaysReceivedBeforeDue,fintEntityCountCalc,fintEntityCountState,fintFilingYear,flngFSISubmissionTimeSpan,flngGroupCode,flngSoftwareID,fdbl2106Deprecation,fdbl2106EZVehicleExpenses,fdbl2106VehicleExpenses,fdbl2441Paid,fdbl2441QualityCareExpenses,fdbl8812ChildTaxCredit,fdbl8863AmericanOpportExpenses,fdbl8863LifeLearningExpenses,fdbl8880AdditionalPrimaryIRA,fdbl8880AdditionalSpouseIRA,fdblAdditionalChildTaxCredit,fdblAGI,fdblAGIState,fdblAGILessWages,fdblAGILessWagesState,fdblAGIToIncome,fdblAGIToIncomeState,fdblAlimonyReceived,fdblAllIncome,fdblAllIncomeState,fdblAlternativeMinimumTax,fdblAmericanOpportunityCredit,fdblBusinessIncome,fdblBusinessIncomeLoss,fdblBusinessIncomeToAllIncome,fdblCapitalGainLoss,fdblChildTaxCredit,fdblEducationCredit,fdblEducatorExpenses,fdblEITC,fdblEstimatedTaxPayments,fdblExemptions,fdblFAGI,fdblFarmIncome,fdblHSADeduction,fdblIDTheft,fdblIDTheftScore,fdblIRADeduction,fdblIRADistributions,fdblItemized,fdblItemizedOrStandardDeduct,fdblMortgageInterestPaidOther,fdblMovingExpenses,fdblNetFarmProfit,fdblOrdinaryDividends,fdblOtherBusinessExpenses,fdblOtherProfit,fdblOtherTaxCredit,fdblOverallScore,fdblPensionAnnuities,fdblQ1UIWages,fdblQ2UIWages,fdblQ3UIWages,fdblQ4UIWages,fdblRefund,fdblRefundState,fdblRefundToIncome,fdblRefundToIncomeState,fdblRentalRealEstate,fdblResidentialEnergyCredit,fdblRetiredSavingsCredit,fdblSchedA1098MortgageInterest,fdblSchedA1098PtsNotReported,fdblSchedACasualtyLoss,fdblSchedACharityContributions,fdblSchedAEmployeeExpenses,fdblSchedAGifts,fdblSchedAInvestmentInterest,fdblSchedAMedicalDentalExpense,fdblSchedAMortgageInsurPrem,fdblSchedAMortgageInterest,fdblSchedAOtherExpenses,fdblSchedAOtherTaxes,fdblSchedAOtherThanCash,fdblSchedAPersonalPropertyTax,fdblSchedAPriorYearCarryOver,fdblSchedARealEstateTax,fdblSchedAStateAndLocalTax,fdblSchedATaxPreparationFees,fdblSchedATotalInterestPaid,fdblSchedATotalJobExpenses,fdblSchedATotalTaxesPaid,fdblSchedCAdvertising,fdblSchedCBusinessPropertyRent,fdblSchedCCarAndTruckExpenses,fdblSchedCCommissionFees,fdblSchedCContractLabor,fdblSchedCCostOfGoodsSold,fdblSchedCDepletion,fdblSchedCDepreciationSect179,fdblSchedCEmployeeBenefits,fdblSchedCGrossIncome,fdblSchedCGrossProfit,fdblSchedCHomeBusinessExpenses,fdblSchedCInsurance,fdblSchedCMachineryEquipment,fdblSchedCMealsEntertainment,fdblSchedCMortgageInterest,fdblSchedCNetGrossReceipts,fdblSchedCNetProfit,fdblSchedCOfficeExpenses,fdblSchedCOtherIncome,fdblSchedCPensionProfitShare,fdblSchedCProfessionalServices,fdblSchedCRepairsMaintenance,fdblSchedCReturnsAndAllowances,fdblSchedCSupplies,fdblSchedCTaxesAndLicenses,fdblSchedCTotalCosts,fdblSchedCTotalExpenses,fdblSchedCTotalGrossReceipts,fdblSchedCTotalOtherExpenses,fdblSchedCTravel,fdblSchedCUtilities,fdblSchedCWagesLessEmployee,fdblSchedDLongTermSalesPrice,fdblSchedDShortTermSalesPrice,fdblSchedETotalDepreciation,fdblSchedFCarAndTruckExpenses,fdblSchedFDepreciationSect179,fdblSchedFNetFarmProfit,fdblSchedFTotalExpenses,fdblSelfEmployedDeduction,fdblSelfEmployedHealthInsur,fdblSelfEmployedPension,fdblSelfEmployedTax,fdblSocialSecurityBenefits,fdblStateRefund,fdblSuspiciousIncrements,fdblTaxableInterest,fdblTaxableIRA,fdblTaxDue,fdblTaxDueToIncome,fdblTaxExemptInterest,fdblTotalAdjustments,fdblTotalAdjustmentsState,fdblTotalAlimonyPaid,fdblTotalCredits,fdblTotalCreditsState,fdblTotalIncome,fdblTotalIncomeState,fdblTotalOtherIncome,fdblTotalPayments,fdblTotalPaymentsState,fdblTotalTax,fdblTotalTaxablePensions,fdblTotalUIWages,fdblTuitionFeesDeduction,fdblUnemploymentCompensation,fdblW2AllocatedTips,fdblW2DependentCareBenefit,fdblW2EmployersUse,fdblW2LocalIncomeTax,fdblW2LocalWagesAndTips,fdblW2MedicareTaxWithheld,fdblW2MedicareWagesAndTips,fdblW2NonqualifiedPlans,fdblW2SocialSecurityTax,fdblW2SocialSecurityTips,fdblW2SocialSecurityWages,fdblW2StateIncomeTax,fdblW2StateWages,fdblW2Wages,fdblW2Withholding,fdblWages,fdblWagesState,fdblWagesToUIWages,fdblWithholding,fdblWithholdingState,fdblWithholdingLessRefund,fdblWithholdingLessRefundState,fdblWithholdingToWages,fdblWithholdingToWagesState,fintSelectionBias
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,11,17,0,4,4,5,0,1,4,0,3,0,0,0,0,2,1,1,4,1,3,2,243,71,60,2016,3886,0,0,0,0,0,0,0,0,0,0,795,0,0,39516,39516,0,0,1,1,0,39516,39516,0,0,0,0,0,0,1000,0,0,0,0,8100,39516,0,0,0,0,0,0,0,9300,0,0,0,0,0,0,0,0,0,8735.58,9650.99,10608.28,0,1219,0,0.03084826,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,336,0.008502885,0,0,0,0,1080,1297,39516,31516,0,2795,0,1633,0,28994.85,0,0,0,0,795,0,0,579,39897,0,2474,0,39897,1291,39102,39102,2771,39516,39516,1.362863,2795,1297,1576,1297,0.07073084,0.03282215,2
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,15,0,4,4,6,1,0,3,2,3,0,0,0,0,2,1,1,8,6,3,2,233,183,171,2017,33543,0,0,0,0,0,0,0,0,0,0,0,0,0,12823,12871,1240,1288,1,1,0,12823,12871,0,0,0,0,0,633,0,0,0,0,0,4050,12823,0,0,0.3333333,0,0,0,0,6350,0,0,0,607,0,0,8,0,0,0,0,0,0,1911,345,0.1490291,0.02680444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,48,0,48,0,5,618,12823,7871,0,2072,0,281,0,0,0,0,0,0,0,0,0,14,953,0,59,0,953,37,953,953,59,11583,11583,0,2072,618,161,273,0.1788829,0.05335405,8
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,10,15,0,4,4,6,1,1,7,1,3,0,0,0,0,2,1,1,3,1,3,2,248,55,45,2016,14202,0,0,0,0,0,0,0,1000,647,0,0,0,1000,17342,17342,0,0,1,1,0,17342,17342,0,259,0,0,0,0,0,294,0,3373,0,8100,17342,0,0,0.08333334,0,0,0,0,6300,0,0,0,0,0,0,10,0,0,4603.26,4603.26,5183.48,504,4988,302,0.2876254,0.01741437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,294,663,17342,9342,0,4988,0,371,0,14894,0,0,0,0,36,0,0,17,1145,0,71,0,1145,1,1145,1145,356,17342,17342,1.164361,356,663,-4632,361,0.0205282,0.03823088,7
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,3,3,23,17,0,4,4,6,1,3,10,0,3,0,0,0,0,2,1,1,4,2,3,2,259,147,124,2017,4590,0,0,0,0,0,0,0,2000,4000,0,0,0,2000,18862,18862,0,0,1,1,0,18862,18862,0,1000,0,0,0,0,0,0,0,6205,0,16200,18862,0,0,0.5,0,0,0,0,9350,0,0,0,0,0,0,20,0,0,0,0,0,0,9937,354,0.5268264,0.01876789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,439,18862,4862,0,9937,0,105,0,0,0,0,0,0,132,0,0,137,9429,0,585,0,9429,300,9429,9429,384,18862,18862,0,732,439,-9205,85,0.03880819,0.02327431,7
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,17,0,4,4,5,1,0,8,5,3,0,0,0,0,2,2,1,6,2,3,2,181,74,65,2016,43,0,0,0,0,0,0,0,0,0,0,380,0,0,17839,17839,-2243,-2243,0.8883079,0.8883079,0,20082,20082,0,0,0,0,0,0,0,0,0,0,0,4050,17839,0,0,0,0,0,0,0,6300,0,0,0,0,0,0,5,0,0,5135.92,4938.83,5090.57,5296.51,303,425,0.01508814,0.02116323,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,2243,0,0,190,1001,20082,12839,0,861,0,581,0,20461.83,0,0,0,0,380,0,0,66,4562,0,283,0,4562,44,4182,4182,240,20082,20082,0.9814371,861,1001,558,576,0.04287422,0.04984563,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,3,3,12,8,0,4,4,6,0,3,3,2,3,0,0,0,0,1,1,1,3,2,3,1,227,51,39,2017,5598,0,0,0,0,0,0,0,3000,0,0,0,0,3000,24191,24191,0,0,1,1,0,24191,24191,0,0,0,0,0,0,0,0,0,5089,0,16200,24191,0,0,0.5,0,0,0,0,9350,0,0,0,0,0,0,0,0,0,0,0,0,0,8809,160,0.3641437,0.00661403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,509,24191,10191,0,8809,0,349,0,0,0,0,0,0,494,0,0,358,24685,0,1530,0,24685,509,24191,24191,720,24191,24191,0,720,509,-8089,349,0.02976313,0.02104088,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,18,14,0,4,4,5,1,1,11,4,3,0,0,0,0,1,1,1,3,1,3,1,236,86,68,2017,46,0,0,0,0,0,2000,1040,0,0,0,0,0,0,33194,33194,0,0,1,1,0,33194,33194,0,0,0,0,0,0,1000,0,0,1029,0,8100,33194,0,0,0.25,0,0,0,0,9350,0,0,0,0,0,0,78,0,0,0,0,0,0,2451,81,0.07383864,0.0024402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,1260,1252,33194,25194,0,2882,0,1249,0,0,0,0,0,960,32,0,0,481,33194,0,2058,0,33194,1252,33194,33194,1853,33194,33194,0,1853,1252,-598,1171,0.05582334,0.03771766,5
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,16,11,0,4,4,6,0,1,6,4,3,0,1,0,0,3,2,2,14,7,3,3,254,76,60,2017,9839,0,0,3050,3852,5725,0,0,0,2748,0,0,0,0,121538,121538,31750,31750,1,1,0,121538,121538,0,875,0,0,0,-2499,0,1312,0,0,0,12150,121538,0,0,0,0,0,0,29433,29433,0,0,0,0,0,0,0,0,0,0,0,0,0,6769,0,0.05569452,0,0,0,0,0,0,0,0,11127,0,0,0,0,9154,0,0,0,1345,0,3141,4597,0,9154,11127,9083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2499,0,0,0,0,0,0,0,0,0,0,1559,0.32,10,0,48,0.000394938,0,0,0,0,1312,4597,121538,81705,0,17428,0,4645,30700,0,0,1980,0,0,162,0,0,23,1619,0,100,0,1619,87,1457,1457,364,89788,89788,0,16553,4597,9784,4597,0.1843565,0.05119838,6
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,12,17,0,4,4,6,0,1,12,6,3,0,0,0,0,2,2,2,5,2,3,2,245,111,99,2017,149,0,0,0,0,0,0,0,0,0,0,0,0,0,55287,55287,658,658,1,1,0,55287,55287,0,0,0,0,0,0,1000,0,0,0,0,8100,55287,0,0,0.4166667,0,0,0,9831,9831,0,0,0,0,0,0,0,0,0,0,0,0,0,5037,835,0.09110641,0.01510301,0,0,0,0,0,0,200,0,0,0,0,0,5186,0,0,200,21,0,1464,2960,0,5186,0,4445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,0.6,0,0,0,0,0,0,0,0,1000,2960,55287,39756,0,8976,0,2125,0,0,0,0,0,0,1213,0,0,564,38880,0,2411,0,38880,1923,35241,35241,5989,54629,54629,0,8976,2960,3939,2125,0.1643083,0.05418368,4
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,13,12,0,4,4,5,1,2,4,1,3,0,0,0,0,2,2,2,6,3,3,2,223,59,46,2016,64765,0,0,0,0,0,3295,872,0,0,0,0,0,0,54824,54824,0,0,1,1,0,54824,54824,0,0,0,0,0,0,2000,0,0,0,0,12150,54824,0,0,0.4166667,0,0,0,0,9300,0,0,0,0,0,0,198,0,0,12700.6,13093.95,13202.84,16316.72,2310,658,0.04213483,0.01200204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,2659,2831,54824,43824,0,3995,0,2371,0,55314.11,0,0,0,0,5,0,0,257,17725,0,1099,0,17725,881,17230,17230,1170,54824,54824,0.9911395,3995,2831,1685,2173,0.07286955,0.05163797,9
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,4,4,5,1,0,0,0,3,0,0,0,0,2,1,1,1,1,3,2,60,7,4,2016,165727,0,0,0,0,0,0,0,0,0,0,0,0,0,13501,0,0,-13501,1,0,0,13501,13501,0,0,0,0,0,0,0,0,0,0,0,0,13501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1830.9,5273.81,717,206,0.05310718,0.01525813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,308,0,4473,0,1035,0,110,0,7104.71,0,0,0,0,248,0,0,93,6396,0,397,0,6396,234,6396,6396,790,13501,13501,1.900289,1035,308,318,102,0.07666099,0.02281312,4
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,72,0,0,0,7,10,1,4,4,5,1,0,0,0,3,0,0,0,0,1,0,0,0,0,3,1,253,32,25,2017,108,0,0,0,0,0,0,0,0,0,0,0,0,0,12455,8455,0,-4000,1,0.6788439,0,12455,12455,0,0,0,0,0,0,0,0,0,0,0,4050,12455,0,0,0,0,0,0,0,7900,0,0,0,0,0,0,16,0,0,0,0,0,0,877,468,0.07041349,0.03757527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11352,0,0.76,0,0,0,0,0,0,-4000,0,0,498,12455,2155,0,928,0,36,0,0,0,0,0,0,0,0,0,181,12455,0,772,0,12455,498,12455,12455,928,12455,12455,0,928,498,51,30,0.07450823,0.03998394,10
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,63,0,1,1,11,10,0,4,4,6,0,0,11,5,3,0,0,0,0,2,2,2,6,3,3,2,193,75,64,2016,15680,0,0,0,0,0,0,0,0,0,0,0,0,0,97984,22221,71763,-4000,1,0.8474505,0,97984,26221,0,0,0,0,0,0,0,0,0,0,0,12150,97984,0,0,0.08333334,0,0,0,0,12600,0,0,0,0,0,0,0,0,67952,0,0,0,0,370,941,0.003776127,0.03588727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8907,0,0.8,12,0,0,0,0,0,-75763,0,0,1223,97984,8821,0,10426,0,282,64180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223,21225,21225,4740,26221,26221,0,10426,1223,10056,282,0.3976202,0.04664201,5
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,64,0,2,2,10,18,0,4,4,6,0,2,11,5,3,0,0,0,0,1,1,1,4,2,3,1,211,72,62,2016,15996,0,0,0,0,0,0,0,0,0,0,0,0,0,25789,21789,0,-4000,1,0.8448951,0,25789,25789,0,0,0,0,0,0,0,0,0,3975,0,12150,25789,0,0,0,0,0,0,0,9300,0,0,0,0,0,0,0,0,0,6492.94,6286.61,6329.52,6679.44,4874,211,0.1889953,0.008181783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,-4000,0,0,596,25789,10789,0,5307,0,385,0,25788.51,0,0,0,0,0,0,0,374,25789,0,1599,0,25789,596,25789,25789,1332,25789,25789,1.000019,1332,596,-3542,385,0.05164993,0.02311063,3
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,64,0,0,0,9,17,0,4,4,6,0,0,11,5,3,1,0,0,0,1,0,0,4,3,3,2,193,91,82,2016,106,0,0,0,0,0,0,0,0,0,0,0,0,0,62612,56941,1745,-3926,1,0.9354987,0,62612,60867,0,0,0,0,0,0,0,0,0,0,0,4050,62612,0,0,0,0,0,0,36693,36693,0,0,0,0,0,0,0,0,0,16319.76,4156.84,18677.86,21742.09,7387,2158,0.1179806,0.03545435,0,0,0,0,0,0,0,4412,0,0,26549,0,8697,0,0,0,149,0,1378,3021,0,8697,4412,4548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2265,0,2265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745,0.8,0,0,0,0,0,0,-5671,0,0,3021,62612,17548,0,10205,0,863,0,60896.55,0,0,0,0,0,0,0,862,60867,0,3684,0,60867,3021,60867,60867,10205,60867,60867,0.9995148,10205,3021,2818,863,0.1676606,0.04963281,4
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,15,15,0,4,4,6,0,0,11,4,3,0,0,0,0,1,1,1,4,2,3,1,259,98,83,2016,34,0,0,0,0,0,0,0,0,0,0,0,0,0,31348,23247,4101,-4000,1,0.8531948,0,31348,27247,0,0,0,0,0,0,0,0,0,0,0,4050,31348,0,0,0,0,0,0,0,6300,0,0,0,0,0,0,0,0,0,6141.24,6139.45,7408.96,0,1611,402,0.05139084,0.01475392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10083,0,0.68,304,0,0,0,0,0,-8101,0,0,1307,31348,18247,0,4294,0,905,0,19689.65,0,0,0,0,5745,0,0,395,27247,0,1689,0,27247,1307,27247,27247,3286,27247,27247,1.383823,4294,1307,2683,905,0.1575953,0.04796859,2
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,63,0,0,0,16,16,0,4,4,6,0,0,12,6,3,0,0,0,0,1,0,0,2,1,3,1,255,108,92,2017,133,0,0,0,0,0,0,0,0,0,0,0,0,0,64802,23093,37696,-4013,0.9997994,0.8519516,0,64815,27106,0,0,0,0,0,0,0,0,0,0,0,4050,64802,0,0,0.08333334,0,0,0,17027,17027,0,0,0,0,0,0,0,0,27933,0,0,0,0,546,2543,0.008423976,0.09381687,0,0,0,0,0,0,5700,0,5700,0,0,0,7933,0,0,0,68,0,712,2614,85,7933,85,3394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12376,407,0.96,0,0,0,0,0,13,-41709,0,0,2614,64815,3366,0,7216,0,71,26782,0,0,0,0,0,36,0,0,395,27275,0,1691,0,27275,1423,27106,27106,4379,27106,27106,0,7209,2614,6663,71,0.2659559,0.09643621,8
